age,job,marital,education,default,balance,housing,loan,day_of_week,month,duration,campaign,pdays,previous,y
32,entrepreneur,married,tertiary,no,811,yes,no,17,nov,558,3,-1,0,no
52,unemployed,married,secondary,no,350,no,no,14,jul,99,7,-1,0,no
52,services,married,secondary,no,518,no,no,30,jan,242,1,37,1,no
49,management,married,tertiary,no,350,no,no,17,aug,151,1,0,0,no
54,technician,married,secondary,no,3499,no,no,20,oct,561,1,126,1,yes
29,technician,married,secondary,no,741,yes,no,13,aug,287,4,-1,0,no
40,management,married,tertiary,no,493,no,no,6,jun,81,10,-1,0,no
35,services,married,secondary,no,404,yes,no,11,jul,130,3,-1,0,no
51,management,married,tertiary,no,3708,no,no,4,jul,456,1,-1,0,yes
44,services,married,secondary,no,-114,yes,no,7,jun,153,4,-1,0,no
40,blue-collar,married,secondary,no,-83,no,no,5,jun,159,5,-1,0,no
42,management,married,tertiary,no,1785,no,no,2,feb,368,1,-1,0,yes
48,blue-collar,married,secondary,no,908,yes,no,28,jul,124,4,-1,0,no
39,services,married,secondary,no,1241,yes,no,30,may,700,1,-1,0,yes
32,blue-collar,married,secondary,no,542,yes,no,17,apr,55,4,-1,0,no
32,entrepreneur,single,secondary,no,541,no,yes,24,jul,143,5,-1,0,no
36,services,married,secondary,no,-237,yes,no,12,may,129,7,-1,0,no
43,blue-collar,married,primary,no,796,yes,no,15,may,96,2,-1,0,no
55,blue-collar,married,primary,no,466,no,no,19,jun,245,4,-1,0,no
24,blue-collar,single,secondary,no,513,yes,no,16,may,676,2,-1,0,yes
32,blue-collar,married,secondary,no,515,yes,no,7,may,552,3,-1,0,no
47,blue-collar,married,primary,no,1157,no,no,20,jun,103,3,-1,0,no
39,blue-collar,married,secondary,no,-5,no,no,13,may,204,1,-1,0,no
47,management,married,tertiary,no,3144,yes,no,11,aug,132,1,-1,0,no
36,admin.,married,secondary,no,236,yes,no,6,apr,17,1,350,1,no
58,retired,married,secondary,no,249,yes,no,30,may,195,1,-1,0,no
33,technician,married,secondary,no,0,no,no,19,jun,432,4,-1,0,no
28,blue-collar,married,primary,no,165,yes,no,22,aug,583,6,-1,0,no
35,blue-collar,married,secondary,no,369,no,no,13,may,120,3,-1,0,no
42,services,married,secondary,no,589,yes,no,15,may,102,1,-1,0,no
35,admin.,married,secondary,no,559,no,no,22,nov,279,3,-1,0,no
39,admin.,married,secondary,no,-8,no,no,28,jul,143,1,-1,0,no
39,services,married,secondary,no,67,no,no,23,aug,263,3,-1,0,no
36,management,married,tertiary,no,163,yes,no,8,may,595,1,-1,0,yes
38,management,married,tertiary,no,20,no,no,30,jun,211,3,214,7,no
44,blue-collar,married,primary,no,1015,no,no,4,jun,261,2,-1,0,no
23,technician,single,secondary,no,734,no,no,19,may,534,7,-1,0,no
28,self-employed,single,tertiary,no,1667,yes,no,7,jul,124,1,-1,0,no
52,management,married,tertiary,no,633,no,no,29,jan,159,1,-1,0,no
47,blue-collar,married,secondary,no,449,no,no,30,may,316,3,-1,0,no
48,admin.,married,secondary,no,493,yes,no,8,jul,153,3,-1,0,no
34,technician,married,secondary,no,-192,yes,no,17,jun,165,4,-1,0,no
53,admin.,married,secondary,no,-87,no,no,5,jun,116,4,-1,0,no
33,technician,married,secondary,no,47,yes,no,7,may,669,1,-1,0,yes
50,admin.,married,secondary,no,78,no,no,23,nov,191,2,188,6,no
39,admin.,married,secondary,no,266,yes,no,5,may,158,1,-1,0,no
38,unemployed,married,secondary,no,714,no,no,4,jun,455,3,-1,0,no
34,blue-collar,married,secondary,no,1569,yes,no,20,jul,350,1,-1,0,no
42,entrepreneur,married,secondary,no,-53,yes,no,23,jul,95,5,-1,0,no
34,blue-collar,married,primary,no,340,yes,no,20,jul,444,10,-1,0,no
39,management,married,tertiary,no,77,no,no,28,jul,151,2,-1,0,no
43,management,married,tertiary,no,18,yes,no,12,jun,141,5,-1,0,no
33,entrepreneur,married,secondary,no,347,no,no,31,jul,198,5,-1,0,no
39,admin.,married,secondary,no,452,no,no,12,aug,485,3,-1,0,no
26,admin.,single,secondary,no,415,yes,no,7,jul,620,1,-1,0,no
54,technician,married,secondary,no,5,yes,no,23,nov,778,1,-1,0,no
37,blue-collar,married,primary,no,60,no,yes,17,jul,182,10,-1,0,no
42,technician,married,secondary,no,205,yes,no,5,may,149,2,172,6,no
52,management,married,secondary,no,-10,no,no,30,nov,239,5,-1,0,no
39,admin.,married,secondary,no,44,yes,no,6,apr,219,2,326,2,no
46,entrepreneur,married,secondary,no,264,yes,no,26,may,593,3,-1,0,no
34,services,married,secondary,no,504,yes,no,17,may,336,2,-1,0,no
40,technician,married,secondary,no,448,yes,no,6,may,565,1,362,1,yes
39,management,married,tertiary,no,4462,yes,no,21,aug,160,2,-1,0,no
26,technician,single,secondary,no,1045,yes,no,17,may,306,3,-1,0,no
60,retired,married,secondary,no,290,no,no,17,nov,630,1,74,1,yes
48,services,married,secondary,no,861,no,no,18,jun,341,4,-1,0,no
37,technician,married,tertiary,no,21,yes,no,6,may,128,1,-1,0,no
32,blue-collar,married,secondary,no,-13,yes,no,17,may,145,1,-1,0,no
50,management,married,secondary,no,666,yes,no,20,jul,237,2,-1,0,no
33,services,married,secondary,no,11,yes,no,16,aug,96,4,-1,0,no
51,management,divorced,tertiary,no,-26,yes,no,26,jul,160,1,-1,0,no
34,management,married,tertiary,no,131,no,no,22,nov,585,3,-1,0,no
41,technician,married,secondary,no,603,no,no,13,may,144,1,-1,0,no
30,services,single,secondary,no,409,no,no,29,jan,123,2,114,6,no
28,services,married,secondary,no,900,yes,yes,9,jul,350,2,-1,0,no
49,unemployed,married,secondary,no,878,no,no,20,oct,243,1,184,1,no
32,admin.,married,secondary,no,309,no,no,23,jul,155,2,-1,0,no
33,admin.,married,secondary,no,-180,no,no,4,jun,681,3,-1,0,yes
38,management,married,tertiary,no,145,yes,no,20,jul,196,5,-1,0,no
56,management,married,secondary,no,75,yes,no,8,apr,73,1,337,1,no
41,management,married,tertiary,no,822,yes,no,31,jul,104,5,-1,0,no
33,admin.,single,secondary,no,626,no,no,21,nov,433,2,-1,0,no
48,blue-collar,married,secondary,no,-103,yes,no,20,jun,452,4,-1,0,no
56,blue-collar,married,secondary,no,189,yes,no,23,may,534,1,-1,0,yes
46,admin.,married,secondary,no,272,yes,no,26,nov,40,7,-1,0,no
47,blue-collar,married,primary,no,724,no,no,14,may,91,1,157,1,no
37,management,married,tertiary,no,-19,no,no,6,sep,596,2,60,7,yes
26,admin.,single,secondary,no,664,yes,no,5,jun,175,1,-1,0,no
56,management,married,tertiary,no,2318,no,no,29,oct,127,1,-1,0,no
31,technician,married,secondary,no,478,yes,no,23,may,155,1,-1,0,no
43,management,married,tertiary,no,72,no,no,16,jun,95,3,-1,0,no
48,technician,married,secondary,no,393,no,yes,28,apr,43,2,-1,0,no
31,technician,single,tertiary,no,893,yes,no,9,may,176,1,-1,0,no
34,services,married,secondary,no,733,yes,no,14,jul,213,5,-1,0,no
32,management,married,tertiary,no,8,yes,no,15,may,332,2,347,1,no
40,admin.,married,secondary,no,297,yes,no,16,may,129,2,-1,0,no
35,unemployed,married,secondary,no,511,no,no,17,nov,117,3,-1,0,no
33,technician,single,secondary,no,-1,no,no,22,jun,755,3,-1,0,yes
57,retired,married,primary,no,291,yes,no,5,feb,442,3,-1,0,no
32,services,single,secondary,no,410,no,no,20,nov,177,1,65,1,no
28,technician,single,tertiary,no,3612,no,no,28,may,770,1,-1,0,yes
48,admin.,married,secondary,no,343,yes,no,16,jun,476,2,-1,0,no
27,admin.,single,secondary,no,334,yes,no,17,apr,184,1,-1,0,no
40,technician,married,secondary,no,77,yes,no,5,may,172,1,-1,0,no
26,blue-collar,single,secondary,no,19,yes,yes,27,may,548,1,-1,0,no
45,management,married,tertiary,no,2144,no,no,20,nov,208,2,-1,0,no
38,services,married,secondary,no,-30,yes,no,5,apr,223,1,324,1,no
32,blue-collar,married,primary,no,387,yes,no,24,jul,116,4,-1,0,no
57,technician,married,secondary,no,-412,no,no,12,aug,182,2,179,6,no
45,blue-collar,married,secondary,no,80,yes,no,6,jun,120,5,-1,0,no
35,technician,married,secondary,no,850,no,no,6,jun,312,2,-1,0,no
32,services,married,secondary,no,-18,yes,no,27,may,168,2,-1,0,no
53,technician,married,secondary,no,392,yes,no,18,nov,112,4,-1,0,no
38,services,married,secondary,no,467,yes,no,16,jul,223,3,-1,0,no
37,management,married,secondary,no,646,yes,no,14,may,302,2,-1,0,no
23,self-employed,single,secondary,no,-137,yes,no,9,may,111,2,-1,0,no
34,management,married,tertiary,no,493,yes,no,17,nov,158,4,-1,0,no
38,management,married,tertiary,no,1010,no,no,27,aug,96,6,-1,0,no
31,blue-collar,married,primary,no,266,yes,no,8,jul,319,3,-1,0,no
46,admin.,married,secondary,no,3,no,yes,3,jun,98,1,-1,0,no
35,technician,single,secondary,no,260,yes,no,9,may,142,1,-1,0,no
42,management,married,tertiary,no,3241,yes,no,19,nov,218,1,-1,0,no
31,technician,married,secondary,no,-41,yes,no,11,may,586,1,-1,0,no
45,admin.,married,secondary,no,-11,no,no,5,may,120,3,-1,0,no
59,admin.,married,secondary,no,378,no,no,3,aug,691,2,-1,0,yes
49,management,married,tertiary,no,49,no,no,17,aug,213,3,-1,0,no
58,blue-collar,married,secondary,no,675,yes,no,5,may,957,2,344,15,no
58,management,married,tertiary,no,360,no,no,7,aug,123,1,-1,0,no
41,blue-collar,married,secondary,no,506,yes,no,14,may,147,1,-1,0,no
36,technician,married,secondary,no,-338,yes,yes,12,jun,91,3,-1,0,no
29,technician,single,secondary,no,467,yes,no,13,may,383,1,-1,0,no
41,admin.,married,secondary,no,-302,yes,no,6,may,412,1,340,2,no
35,management,single,tertiary,no,3254,yes,no,2,jul,117,1,-1,0,no
57,technician,married,secondary,no,2792,no,no,29,may,109,1,-1,0,no
34,management,married,tertiary,no,414,no,no,8,may,110,2,-1,0,no
21,blue-collar,single,primary,no,-20,yes,no,29,may,175,3,-1,0,no
25,blue-collar,single,secondary,no,779,yes,no,6,jun,170,2,-1,0,no
56,unemployed,married,secondary,no,2337,no,no,20,nov,378,1,-1,0,no
35,admin.,married,secondary,no,19,yes,no,13,may,429,2,364,1,no
35,blue-collar,married,secondary,no,-285,no,no,11,aug,643,1,-1,0,yes
26,management,single,tertiary,no,11,yes,no,7,jun,580,1,-1,0,no
33,blue-collar,married,primary,no,292,yes,no,22,aug,157,4,-1,0,no
51,management,married,tertiary,no,418,yes,no,8,feb,219,1,258,4,no
21,blue-collar,single,secondary,no,185,no,no,6,may,136,4,-1,0,no
38,blue-collar,married,primary,no,642,yes,no,29,may,207,2,-1,0,no
35,admin.,married,secondary,no,193,no,no,23,jul,407,1,-1,0,no
37,admin.,married,secondary,no,39,no,no,21,jul,201,4,-1,0,no
39,management,married,tertiary,no,97,yes,no,12,may,183,1,354,1,no
47,management,married,tertiary,no,473,yes,no,6,jun,786,2,-1,0,no
45,self-employed,married,tertiary,no,3335,no,no,9,may,688,1,-1,0,yes
49,unemployed,married,secondary,no,343,yes,no,19,nov,60,2,-1,0,no
32,management,married,tertiary,no,456,yes,no,16,jul,376,1,-1,0,no
33,blue-collar,married,secondary,no,1055,yes,no,11,may,256,3,-1,0,no
27,unemployed,single,secondary,no,-324,no,no,9,apr,97,1,352,1,no
39,admin.,married,secondary,no,390,yes,no,8,may,695,1,349,4,yes
36,blue-collar,married,primary,no,3599,yes,no,13,may,339,1,-1,0,no
25,management,single,tertiary,no,653,no,no,9,may,299,2,91,7,no
37,self-employed,married,tertiary,no,2214,no,no,1,jun,59,1,-1,0,no
33,management,single,tertiary,no,-12,yes,no,7,may,191,1,-1,0,no
45,blue-collar,married,secondary,no,323,no,no,14,jul,125,5,-1,0,no
37,blue-collar,married,secondary,no,158,yes,no,21,may,315,4,-1,0,no
25,entrepreneur,single,secondary,no,-402,yes,yes,16,jul,115,3,-1,0,no
51,technician,married,secondary,no,-8,no,no,21,jun,46,1,-1,0,no
51,retired,married,secondary,no,285,no,no,11,aug,222,3,-1,0,no
53,retired,married,tertiary,no,2372,no,no,21,nov,165,3,-1,0,no
33,management,married,tertiary,no,201,yes,no,13,may,420,2,-1,0,no
31,housemaid,single,secondary,no,-57,no,no,30,jan,29,1,-1,0,no
45,management,married,tertiary,no,-31,no,no,14,jun,112,2,-1,0,no
35,management,married,tertiary,no,964,yes,no,3,aug,150,1,-1,0,no
34,technician,married,secondary,no,658,no,no,19,jun,283,5,-1,0,no
54,services,married,secondary,no,353,yes,no,27,may,177,2,-1,0,no
38,technician,married,secondary,no,139,yes,no,5,aug,167,1,-1,0,no
53,management,married,tertiary,no,2259,no,no,17,nov,91,1,128,1,no
35,blue-collar,married,primary,no,477,yes,no,4,jun,269,3,-1,0,no
27,admin.,single,secondary,no,361,no,no,8,jul,124,3,-1,0,no
31,management,married,tertiary,no,361,yes,yes,30,may,153,1,-1,0,no
34,services,married,secondary,no,9,yes,no,6,may,158,7,-1,0,no
30,admin.,single,secondary,no,4575,yes,no,30,jul,303,1,-1,0,yes
35,admin.,married,secondary,no,150,no,no,8,jul,184,1,-1,0,no
48,management,married,tertiary,no,20,yes,no,22,may,145,10,-1,0,no
35,blue-collar,married,secondary,no,2352,no,no,24,jun,338,4,-1,0,no
43,services,married,secondary,no,986,yes,no,30,jan,155,1,187,1,no
32,management,single,tertiary,no,260,no,no,6,jun,446,1,-1,0,no
40,technician,married,secondary,no,-191,no,yes,31,jul,105,2,-1,0,no
36,admin.,married,secondary,no,455,yes,no,18,may,108,2,-1,0,no
34,unemployed,single,secondary,no,825,no,no,23,may,119,1,-1,0,no
37,services,married,secondary,no,305,yes,no,15,jul,393,7,-1,0,no
21,services,single,secondary,no,-156,yes,no,14,jul,425,3,-1,0,no
50,housemaid,married,secondary,no,606,yes,no,30,jul,160,4,-1,0,no
58,retired,married,tertiary,no,716,no,no,29,aug,376,2,-1,0,no
46,unemployed,married,secondary,no,268,yes,no,4,jun,550,2,-1,0,no
38,services,married,secondary,no,-18,yes,no,31,jun,82,1,-1,0,no
56,retired,married,secondary,no,1843,no,no,19,nov,57,1,-1,0,no
49,management,married,tertiary,no,167,no,no,6,jun,203,3,-1,0,no
34,services,married,secondary,no,-152,no,no,23,aug,321,1,-1,0,no
35,admin.,married,secondary,no,33,yes,no,30,jul,396,2,-1,0,no
31,blue-collar,married,primary,no,160,yes,no,15,may,160,1,-1,0,no
39,unemployed,married,secondary,no,-6,no,no,9,jun,278,1,-1,0,no
36,admin.,married,secondary,no,375,yes,no,13,apr,32,2,349,1,no
36,services,married,secondary,no,601,no,no,2,jun,144,1,-1,0,no
51,management,married,tertiary,no,2347,yes,no,4,jun,157,5,-1,0,no
50,technician,married,secondary,no,528,no,no,23,jul,150,4,-1,0,no
53,management,married,secondary,no,1064,no,no,17,jul,174,3,-1,0,no
52,entrepreneur,married,secondary,no,60,no,no,20,nov,300,5,-1,0,no
40,services,married,secondary,no,569,yes,no,18,may,477,3,-1,0,no
45,admin.,married,secondary,no,436,yes,no,19,jun,306,8,-1,0,no
50,services,married,secondary,no,9,yes,yes,6,jul,182,1,-1,0,no
24,services,single,secondary,no,33,yes,no,12,may,135,1,363,1,no
34,management,married,tertiary,no,713,no,no,3,jun,194,3,-1,0,no
34,technician,married,secondary,no,76,no,no,6,jun,176,4,-1,0,no
56,admin.,married,secondary,no,608,yes,no,17,may,146,1,-1,0,no
30,blue-collar,married,secondary,no,510,yes,no,21,may,144,5,-1,0,no
26,management,single,tertiary,no,-139,yes,no,6,may,254,1,291,1,no
47,self-employed,married,tertiary,no,1152,no,no,14,jun,83,4,-1,0,no
35,management,single,tertiary,no,3934,no,no,11,aug,51,3,90,7,no
29,management,married,tertiary,no,-40,no,no,6,jun,153,1,-1,0,no
33,services,married,secondary,no,650,no,no,6,jul,123,1,-1,0,no
25,services,single,secondary,no,160,yes,no,29,may,114,25,-1,0,no
29,blue-collar,married,primary,no,194,no,no,15,jun,245,5,-1,0,no
40,admin.,married,secondary,no,-85,no,yes,4,jun,783,2,-1,0,no
34,management,married,tertiary,no,426,yes,no,16,jun,91,1,-1,0,no
32,management,married,tertiary,no,429,no,no,7,jun,147,2,-1,0,no
37,self-employed,single,tertiary,no,-74,no,no,20,nov,138,1,-1,0,yes
34,admin.,single,secondary,no,765,no,no,21,nov,152,3,-1,0,no
30,services,single,secondary,no,446,no,no,6,jun,143,7,-1,0,no
40,technician,married,secondary,no,833,no,no,8,may,698,1,-1,0,yes
56,blue-collar,married,secondary,no,401,no,no,29,may,709,3,-1,0,no
30,management,single,tertiary,no,843,no,no,16,jul,220,1,-1,0,yes
57,management,married,tertiary,no,468,yes,no,23,may,132,3,-1,0,no
34,blue-collar,married,primary,no,292,yes,no,17,apr,151,2,-1,0,no
42,entrepreneur,married,tertiary,no,830,no,no,9,jun,204,1,-1,0,no
47,retired,married,tertiary,no,1820,no,no,22,nov,93,2,-1,0,no
50,entrepreneur,married,secondary,no,180,yes,no,17,nov,51,2,78,2,no
33,blue-collar,married,secondary,no,724,yes,no,7,may,366,2,-1,0,no
53,blue-collar,married,primary,no,1023,no,no,26,jan,81,2,109,2,no
32,admin.,married,secondary,no,420,no,no,6,jun,126,7,-1,0,no
28,self-employed,single,tertiary,no,736,no,no,12,jun,125,2,-1,0,no
33,blue-collar,married,secondary,no,-23,no,yes,29,jul,343,1,-1,0,no
41,blue-collar,married,secondary,no,286,yes,no,19,jul,139,2,-1,0,no
33,management,single,tertiary,no,1001,yes,no,11,may,378,1,357,1,no
39,management,married,tertiary,no,168,yes,no,6,jun,143,2,-1,0,no
31,services,married,secondary,no,689,yes,no,21,nov,399,2,104,1,no
35,management,married,tertiary,no,211,yes,yes,20,jul,165,3,-1,0,no
33,admin.,single,secondary,no,586,yes,no,24,jul,616,4,-1,0,yes
47,management,married,tertiary,no,-384,yes,yes,9,jul,129,3,-1,0,no
26,student,single,secondary,no,574,no,no,18,nov,221,2,190,6,no
31,admin.,married,secondary,no,-292,no,no,7,jun,401,1,-1,0,no
38,blue-collar,married,primary,no,499,yes,no,16,jul,240,4,-1,0,no
49,retired,married,secondary,no,32,no,no,30,jul,66,1,-1,0,no
50,technician,married,secondary,no,584,yes,no,28,may,109,5,-1,0,no
39,technician,married,secondary,no,385,no,no,21,may,156,7,-1,0,no
37,unemployed,married,secondary,no,358,no,no,6,jun,134,3,-1,0,no
43,entrepreneur,married,secondary,no,-389,yes,no,11,may,470,5,-1,0,no
46,admin.,married,secondary,no,857,yes,yes,19,nov,109,1,-1,0,no
37,management,married,tertiary,no,3,no,no,24,jun,468,5,-1,0,no
51,admin.,married,secondary,no,394,no,no,11,jun,170,3,-1,0,no
38,management,married,tertiary,no,202,yes,no,26,nov,279,2,-1,0,no
37,admin.,married,secondary,no,16,yes,no,10,jul,160,1,-1,0,no
36,admin.,married,secondary,no,394,yes,no,3,jul,552,2,-1,0,no
31,self-employed,single,tertiary,no,974,no,no,7,aug,176,1,-1,0,no
28,admin.,single,secondary,no,1000,yes,no,2,jun,130,4,-1,0,no
43,admin.,married,secondary,no,-27,no,no,28,aug,117,7,-1,0,no
33,services,married,secondary,no,649,yes,no,27,may,755,2,-1,0,no
32,services,married,secondary,no,95,yes,no,24,jul,222,2,-1,0,no
73,management,married,tertiary,no,3476,no,no,6,sep,204,3,-1,0,yes
37,management,married,tertiary,no,839,yes,no,11,jun,130,1,-1,0,no
32,technician,single,secondary,no,57,no,no,16,may,142,4,-1,0,no
28,management,single,tertiary,no,535,yes,no,29,apr,256,2,265,7,no
50,management,married,primary,no,624,no,yes,19,jul,140,1,-1,0,no
37,management,married,tertiary,no,158,yes,no,15,may,180,1,-1,0,no
48,technician,married,secondary,no,21,no,no,18,nov,388,5,-1,0,no
42,blue-collar,married,secondary,no,640,no,no,7,jun,127,3,-1,0,no
35,student,single,tertiary,no,2495,no,no,2,aug,233,1,-1,0,yes
34,management,married,tertiary,no,-255,no,yes,16,jul,123,3,-1,0,no
32,management,married,tertiary,no,555,no,no,28,aug,362,6,-1,0,no
43,management,married,tertiary,no,3046,no,no,18,jul,286,1,-1,0,no
40,admin.,single,secondary,no,2052,yes,no,13,may,535,1,89,1,yes
35,technician,married,secondary,no,464,no,no,20,jun,122,1,-1,0,no
37,management,married,tertiary,no,315,yes,no,21,jul,168,1,-1,0,no
37,management,married,secondary,no,699,yes,yes,9,may,357,2,326,7,no
39,admin.,married,secondary,no,285,no,no,27,may,147,1,-1,0,no
60,management,married,tertiary,no,2410,no,no,8,jul,142,1,-1,0,no
44,admin.,married,secondary,no,776,no,no,6,jun,95,2,-1,0,no
45,admin.,married,secondary,no,279,no,no,5,jun,112,3,-1,0,no
31,blue-collar,married,primary,no,438,yes,no,17,may,278,1,-1,0,no
41,blue-collar,married,secondary,no,84,no,no,20,nov,282,3,-1,0,no
31,technician,single,secondary,no,639,yes,no,23,jul,138,1,-1,0,no
28,admin.,single,secondary,no,0,no,no,17,nov,106,1,-1,0,no
58,admin.,married,secondary,no,358,no,no,22,jun,151,7,-1,0,no
30,blue-collar,married,secondary,no,272,no,no,22,aug,75,3,-1,0,no
25,management,single,secondary,no,669,yes,no,20,jun,101,1,-1,0,no
34,technician,married,secondary,no,-112,yes,no,23,may,298,4,-1,0,no
38,technician,married,secondary,no,369,no,no,22,jun,524,1,-1,0,no
39,self-employed,married,secondary,no,-179,no,no,19,jun,161,5,-1,0,no
60,blue-collar,married,primary,no,-438,no,no,15,jul,140,5,-1,0,no
27,admin.,married,secondary,no,27,yes,no,18,may,354,8,-1,0,no
32,management,married,tertiary,no,228,no,no,17,jun,94,1,-1,0,no
60,retired,married,secondary,no,466,yes,no,26,may,112,1,-1,0,no
35,blue-collar,married,secondary,no,478,yes,no,11,may,59,2,-1,0,no
31,management,single,tertiary,no,358,no,no,6,jun,47,4,-1,0,no
26,admin.,single,secondary,no,330,no,no,11,apr,107,1,-1,0,no
30,technician,single,secondary,no,-105,yes,no,5,may,392,2,-1,0,no
38,admin.,married,secondary,no,-392,no,yes,6,jun,112,2,-1,0,no
35,admin.,married,secondary,no,585,yes,no,15,may,325,1,-1,0,no
49,services,married,secondary,no,353,yes,no,5,may,534,1,330,8,no
38,admin.,married,secondary,no,638,yes,no,21,jun,132,4,-1,0,no
30,admin.,single,secondary,no,148,no,yes,30,jul,105,1,-1,0,no
25,unemployed,single,secondary,no,451,no,no,9,may,124,1,-1,0,no
